config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,error
FULL,42,True,False,,0.0,0.0,13.830662412449545,0.21034090909090908,60.24188566207886,0.02818669512426208,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.6,0.0,0.0,0.0,0.0,
FULL,43,True,False,,0.0,0.0,13.582111728048627,0.20850267379679144,51.81000089645386,0.1560308445333468,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
FULL,44,True,False,,0.0,0.0,13.830703649923814,0.21034090909090908,52.56684756278992,0.028938972824517812,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0625,1.0,0.0,1.0,
FULL,45,True,False,,0.0,0.0,13.436777442163121,0.20850267379679144,16.728835344314575,0.16960635345293312,0.0,1.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.75,0.0625,1.0,0.0,1.0,
COND_WEAK_GRAPH,42,True,False,,0.0,0.0,13.830662412449545,0.21034090909090908,16.67522096633911,0.02818669512426208,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.6,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,43,True,False,,0.0,0.0,13.582111728048627,0.20850267379679144,17.3107750415802,0.1560308445333468,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,44,True,False,,0.0,0.0,13.830703649923814,0.21034090909090908,17.247081756591797,0.028938972824517812,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0625,1.0,0.0,1.0,
COND_WEAK_GRAPH,45,True,False,,0.0,0.0,13.436777442163121,0.20850267379679144,16.530741453170776,0.16960635345293312,0.0,1.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.75,0.0625,1.0,0.0,1.0,
