config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,error
FULL,1210,True,False,,0.0,0.0,13.436736072835105,0.2124242424242424,20.459333419799805,0.15981476711206966,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0625,1.0,1.0,0.0,
FULL,1211,True,False,,0.0,0.0,13.582111728048627,0.20850267379679144,22.904953956604004,0.030389100247141584,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
COND_NO_TPE,1200,True,False,,0.0,0.0,13.727501186595513,0.20850267379679144,23.002848386764526,0.07540036679225298,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
COND_NO_TPE,1201,True,False,,0.0,0.0,13.582111728048627,0.2278409090909091,20.24248433113098,0.03756953188100013,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.06666666666666667,1.0,1.0,0.0,
COND_NO_TPE,1202,True,False,,0.0,0.0,13.333602475626847,0.24350267379679144,21.054890155792236,0.048286233166974286,0.0,1.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.75,0.14285714285714285,1.0,1.0,0.0,
COND_NO_TPE,1203,True,False,,0.0,0.0,13.492003324337338,0.20850267379679144,20.220720767974854,0.030985485959333554,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_NO_TPE,1204,True,False,,0.0,0.0,13.685266075367304,0.2474242424242424,20.303322553634644,0.16340933082129205,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.14285714285714285,1.0,1.0,0.0,
COND_NO_TPE,1205,True,False,,0.0,0.0,13.436736072835105,0.22600267379679145,19.96572208404541,0.06533788166100385,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_NO_TPE,1206,True,False,,0.0,0.0,13.436736072835105,0.21034090909090908,19.954432010650635,0.049496131393920534,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_NO_TPE,1207,True,False,,0.0,0.0,13.436736072835105,0.20850267379679144,20.277013778686523,0.03622682998832805,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_NO_TPE,1208,True,False,,0.0,0.0,13.637384901536455,0.20850267379679144,20.76080012321472,0.035545066497101575,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0625,1.0,1.0,0.0,
COND_NO_TPE,1209,True,False,,0.0,0.0,13.685266075367304,0.20850267379679144,20.0752854347229,0.03895726299329218,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
COND_NO_TPE,1210,True,False,,0.0,0.0,13.436736072835105,0.2124242424242424,24.51004409790039,0.15981476711206966,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0625,1.0,1.0,0.0,
COND_NO_TPE,1211,True,False,,0.0,0.0,13.582111728048627,0.20850267379679144,25.427878618240356,0.030389100247141584,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,1200,True,False,,0.0,0.0,13.727501186595513,0.20850267379679144,23.995118379592896,0.07540036679225298,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,1201,True,False,,0.0,0.0,13.582111728048627,0.2278409090909091,24.970836877822876,0.03756953188100013,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.06666666666666667,1.0,1.0,0.0,
COND_WEAK_GRAPH,1202,True,False,,0.0,0.0,13.333602475626847,0.24350267379679144,25.400240182876587,0.048286233166974286,0.0,1.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.75,0.14285714285714285,1.0,1.0,0.0,
COND_WEAK_GRAPH,1203,True,False,,0.0,0.0,13.492003324337338,0.20850267379679144,24.680776834487915,0.030985485959333554,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,1204,True,False,,0.0,0.0,13.685266075367304,0.2474242424242424,29.261377096176147,0.16340933082129205,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.14285714285714285,1.0,1.0,0.0,
COND_WEAK_GRAPH,1205,True,False,,0.0,0.0,13.436736072835105,0.22600267379679145,40.80052423477173,0.06533788166100385,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,1206,True,False,,0.0,0.0,13.436736072835105,0.21034090909090908,40.56614708900452,0.049496131393920534,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,1207,True,False,,0.0,0.0,13.436736072835105,0.20850267379679144,40.87385058403015,0.03622682998832805,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
COND_WEAK_GRAPH,1208,True,False,,0.0,0.0,13.637384901536455,0.20850267379679144,35.039809465408325,0.035545066497101575,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0625,1.0,1.0,0.0,
COND_WEAK_GRAPH,1209,True,False,,0.0,0.0,13.685266075367304,0.20850267379679144,29.735729694366455,0.03895726299329218,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
