method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
MAP_ELITES,52,33,33,24.401735067367554,1024,992,0.27044093982422635,0.0,1.0,0.7703122311319934,1.0,1.0,0.16666666666666666,0.75,0.4766013740819711,0.3158009950248757,2.0,1.0,2.0,1.0,2.0,1.0,5.0,36.0,67.0,0.4,13.0,0.3611111111111111,2.0,1.0,1.0,1.0,1.0,42.0,0.0,0.0,0.14960728237739496,0.044392123287671226
MAP_ELITES,53,31,31,22.533275604248047,1024,992,0.35944609799770927,0.0,1.0,0.7631856076599728,1.0,1.0,0.4444444444444444,0.3333333333333333,0.49485075148338914,0.3338637992831542,2.0,1.0,0.0,1.0,0.0,1.0,7.0,18.0,31.0,0.42857142857142855,5.0,0.2777777777777778,2.0,1.0,0.0,1.0,1.0,40.0,0.0,0.0,0.04531488294505021,0.05262148337595908
MAP_ELITES,54,29,29,23.299519062042236,1024,992,0.29341700829387596,0.0,1.0,1.2627537036988077,1.0,1.0,0.44,0.6666666666666666,0.4838819379844962,0.26002945736434113,2.0,1.0,0.0,1.0,0.0,1.0,10.0,25.0,43.0,0.3,14.0,0.56,1.0,1.0,0.0,1.0,1.0,27.0,0.0,0.0,0.05360645674869393,0.09657692307692307
MAP_ELITES,55,31,31,23.010252714157104,1024,992,0.2981554944062226,0.0,1.0,0.7723596530860707,1.0,1.0,0.2608695652173913,0.3333333333333333,0.47761679841897237,0.31578359683794466,2.0,1.0,1.0,1.0,0.0,1.0,5.0,23.0,40.0,0.4,9.0,0.391304347826087,2.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.06939093856795088,0.1009077878643096
MAP_ELITES,56,28,28,21.697675466537476,1024,992,0.3014221353782128,0.0,1.0,0.6813454305014615,1.0,1.0,0.25,1.0,0.2755083775185578,0.3117560975609756,2.0,1.0,0.0,1.0,0.0,1.0,5.0,24.0,41.0,0.0,5.0,0.20833333333333334,1.0,1.0,0.0,1.0,1.0,55.0,0.0,0.0,0.11237250414706555,0.09127984084880636
MAP_ELITES,57,30,30,20.557080507278442,1024,992,0.2430886161723541,0.0,1.0,1.3305348958467036,1.0,1.0,0.3333333333333333,0.3333333333333333,0.46991904761904757,0.24771428571428572,2.0,1.0,0.0,1.0,0.0,1.0,6.0,21.0,35.0,0.0,10.0,0.47619047619047616,1.0,1.0,0.0,1.0,1.0,27.0,0.0,0.0,0.09947002006705723,0.08637362637362637
MAP_ELITES,58,25,25,23.184982776641846,1024,992,0.2759595041220353,0.0,1.0,0.7857573235766517,1.0,1.0,0.25,0.16666666666666666,0.4801304988662132,0.328530612244898,2.0,1.0,0.0,1.0,0.0,1.0,6.0,28.0,49.0,0.5,8.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,41.0,0.0,0.0,0.06339721575344923,0.07655423280423279
MAP_ELITES,59,25,25,23.84087085723877,1024,992,0.36354360014190035,0.0,1.0,0.6617037749440098,1.0,1.0,0.40625,0.25,0.48146894807583474,0.3185570175438597,2.0,1.0,0.0,1.0,0.0,1.0,12.0,32.0,57.0,0.5,10.0,0.3125,4.0,1.0,0.0,1.0,1.0,26.0,0.0,0.0,0.04825851400907945,0.05686440677966102
MAP_ELITES,60,32,32,22.496034860610962,1024,992,0.3424329374024729,0.0,1.0,0.6947915432009333,1.0,1.0,0.3548387096774194,0.8,0.4731505376344087,0.2851505376344087,5.0,1.0,2.0,1.0,0.0,1.0,10.0,31.0,50.0,0.5,12.0,0.3870967741935484,6.0,1.0,0.0,1.0,1.0,44.0,0.0,0.0,0.10108223498985122,0.08415019917206903
MAP_ELITES,61,29,29,23.02012062072754,1024,992,0.33836214065712233,0.0,1.0,0.699558410383234,1.0,1.0,0.27586206896551724,0.5,0.4968504201680673,0.32224630541871924,3.0,1.0,0.0,1.0,0.0,1.0,7.0,29.0,51.0,0.42857142857142855,8.0,0.27586206896551724,2.0,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0623492898392754,0.07550287356321839
