config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,raw_topology_preservation_score,raw_directed_directionality_leak_rate,raw_topology_failed,raw_topology_error_count,raw_topology_error,error
NO_LOGIC,42,True,True,1.6785714285714286,0.056179775280898875,0.5957446808510638,1.1620414714540275,0.18517942583732055,938.2686796188354,0.11356535813463733,0.3125,1.0,0.9,141.0,0.6666666666666666,0.0,0.0,0.4,0.15384615384615385,0.0,0.0,0.0,0.4,0.0,False,0,,
NO_LOGIC,43,True,True,2.2982456140350878,0.16964285714285715,0.4351145038167939,1.1516402576149487,0.18517942583732055,242.6780915260315,0.11356535813463733,0.10227272727272728,1.0,0.8,46.0,0.6666666666666666,0.16666666666666666,0.0,0.475,0.23076923076923078,0.0,0.0,0.0,0.475,0.0,False,0,,
NO_LOGIC,44,True,False,,1175.4901960784314,0.0,1.079791123858636,0.042499999999999996,345.46298241615295,0.01658497374885522,0.3181818181818182,1.0,0.9090909090909091,169.0,0.6666666666666666,0.25,0.0,0.5125,0.15789473684210525,0.0,0.0,0.0,0.5125,0.0,False,0,,
NO_LOGIC,45,True,False,,922.0923076923077,0.0,1.3141828772584372,0.042499999999999996,459.973299741745,0.02394327187350765,0.10795454545454546,1.0,1.0,153.0,0.5833333333333334,0.0,0.0,0.36250000000000004,0.21052631578947367,0.0,0.0,0.0,0.36250000000000004,0.0,False,0,,
