config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,raw_topology_preservation_score,raw_directed_directionality_leak_rate,raw_topology_failed,raw_topology_error_count,raw_topology_error,error
FULL,42,True,False,,2067.9827586206898,0.0,1.5132112569088443,0.10201465201465201,188.49463438987732,0.04053863938445532,1.0,1.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.3076923076923077,0.19047619047619047,0.0,0.0,0.0,0.3076923076923077,0.0,False,0,,
FULL,43,True,False,,2665.688888888889,0.0,1.2640632773330354,0.04298245614035087,203.3532793521881,0.019674315014697418,1.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.25,0.2625,0.09523809523809523,0.0,0.0,0.0,0.2625,0.0,False,0,,
FULL,44,True,False,,1332.3444444444444,0.0,1.0849536172659364,0.042499999999999996,250.89868021011353,0.02021298641139866,1.0,1.0,0.18181818181818182,4.0,0.3333333333333333,0.0,0.0,0.25,0.10526315789473684,0.0,0.0,0.0,0.25,0.0,False,0,,
FULL,45,True,True,1.5777777777777777,0.014285714285714285,0.6338028169014085,1.2540307743983006,0.07749999999999999,14.135350465774536,0.024605535470348685,1.0,1.0,0.0,0.0,0.6363636363636364,0.2857142857142857,0.5,0.4649350649350649,0.23529411764705882,0.0,0.0,0.0,0.4649350649350649,0.0,False,0,,
NO_LOGIC,42,True,False,,2067.9827586206898,0.0,1.5132112569088443,0.10201465201465201,180.989009141922,0.04053863938445532,1.0,1.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.3076923076923077,0.19047619047619047,0.0,0.0,0.0,0.3076923076923077,0.0,False,0,,
NO_LOGIC,43,True,False,,2665.688888888889,0.0,1.2640632773330354,0.04298245614035087,196.77935767173767,0.019674315014697418,1.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.25,0.2625,0.09523809523809523,0.0,0.0,0.0,0.2625,0.0,False,0,,
NO_LOGIC,44,True,False,,1332.3444444444444,0.0,1.0849536172659364,0.042499999999999996,249.5013473033905,0.02021298641139866,1.0,1.0,0.18181818181818182,4.0,0.3333333333333333,0.0,0.0,0.25,0.10526315789473684,0.0,0.0,0.0,0.25,0.0,False,0,,
NO_LOGIC,45,True,True,1.5777777777777777,0.014285714285714285,0.6338028169014085,1.2540307743983006,0.07749999999999999,13.619347333908081,0.024605535470348685,1.0,1.0,0.0,0.0,0.6363636363636364,0.2857142857142857,0.5,0.4649350649350649,0.23529411764705882,0.0,0.0,0.0,0.4649350649350649,0.0,False,0,,
