config,n,success_rate,solvability_rate,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid_rate,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,diversity
FULL,64,1.0,0.125,6.809362090399725,898.6968122388478,0.024836714286381144,1.2314876619856059,0.09601492407841682,219.16006565839052,0.05946534270460821,0.19611150568181818,1.0,0.9648543338595099,173.296875,0.4490027666423274,0.16988272144522143,0.17961422258297258,0.3605370473810997,0.1254451020882888,0.09895833333333333,0.1953125,0.02890625,0.17308435357956312
