method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
MAP_ELITES,74,32,32,11.65265440940857,512,484,0.247884780546003,0.0,1.0,1.3181457464866817,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4848452732817265,0.2940408163265307,5.0,1.0,2.0,1.0,1.0,1.0,9.0,30.0,49.0,0.2222222222222222,19.0,0.6333333333333333,3.0,1.0,1.0,1.0,1.0,42.0,0.0,0.0,0.07629270191086193,0.07494703389830508
MAP_ELITES,75,26,26,9.511529207229614,512,484,0.30091298307450265,0.0,1.0,1.1982526983009532,1.0,1.0,0.42857142857142855,0.6666666666666666,0.48103447570947566,0.2365714285714286,3.0,1.0,0.0,1.0,0.0,1.0,11.0,28.0,48.0,0.18181818181818182,15.0,0.5357142857142857,5.0,1.0,0.0,1.0,1.0,35.0,0.0,0.0,0.062030712851021415,0.08152709359605911
MAP_ELITES,76,31,31,11.724236249923706,512,484,0.1558747385781005,0.0,1.0,1.5262135152962693,1.0,1.0,0.35294117647058826,0.5714285714285714,0.48850623885918004,0.3596960784313726,7.0,1.0,0.0,1.0,0.0,1.0,11.0,34.0,60.0,0.5454545454545454,11.0,0.3235294117647059,3.0,1.0,0.0,1.0,1.0,34.0,0.0,0.0,0.04651379159682504,0.07074929971988794
MAP_ELITES,77,33,33,14.621487617492676,512,484,0.20577205148665673,0.0,1.0,1.4082437349832668,1.0,1.0,0.4444444444444444,0.3333333333333333,0.4907981003895812,0.2750651340996169,2.0,1.0,0.0,1.0,0.0,1.0,7.0,18.0,29.0,0.5714285714285714,4.0,0.2222222222222222,1.0,1.0,0.0,1.0,1.0,41.0,0.0,0.0,0.05740007424477945,0.07230392156862744
MAP_ELITES,78,23,23,11.43254041671753,512,484,0.36095073656484683,0.0,1.0,0.5728619927550649,1.0,1.0,0.32142857142857145,0.2,0.4870394179894181,0.3195595238095238,2.0,1.0,0.0,1.0,0.0,1.0,8.0,28.0,48.0,0.625,5.0,0.17857142857142858,2.0,1.0,0.0,1.0,1.0,40.0,0.0,0.0,0.07866223381853138,0.08214285714285713
MAP_ELITES,79,24,24,11.381210327148438,512,484,0.3189820753758692,0.0,1.0,0.7168184945902354,1.0,1.0,0.21875,1.0,0.46208164395624773,0.29286206896551725,2.0,1.0,0.0,1.0,0.0,1.0,6.0,32.0,58.0,0.3333333333333333,15.0,0.46875,2.0,1.0,0.0,1.0,1.0,35.0,0.0,0.0,0.05851740294665287,0.04878934624697337
MAP_ELITES,80,25,25,10.43022084236145,512,484,0.23545229854838554,0.0,1.0,1.2508281796566088,1.0,1.0,0.36,0.3333333333333333,0.485842380952381,0.2901809523809524,2.0,1.0,1.0,1.0,0.0,1.0,8.0,25.0,42.0,0.375,13.0,0.52,5.0,1.0,0.0,1.0,1.0,43.0,0.0,0.0,0.08104382874456151,0.10116483516483515
MAP_ELITES,81,27,27,9.99418592453003,512,484,0.10156266609981485,0.0,1.0,1.7738448285909145,1.0,1.0,0.32432432432432434,0.4,0.4729393081393082,0.28859373659373655,2.0,1.0,0.0,1.0,0.0,1.0,11.0,37.0,63.0,0.5454545454545454,22.0,0.5945945945945946,5.0,1.0,0.0,1.0,1.0,69.0,0.0,0.0,0.0679307592777385,0.07661315914740573
MAP_ELITES,82,30,30,10.550426959991455,512,484,0.23394695496835702,0.0,1.0,0.950740118967569,1.0,1.0,0.18518518518518517,0.25,0.47474907407407413,0.3047546296296296,2.0,1.0,0.0,1.0,0.0,1.0,4.0,27.0,48.0,0.0,12.0,0.4444444444444444,1.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.09506498370593447,0.06724137931034482
MAP_ELITES,83,22,22,9.960614919662476,512,484,0.46649183646933956,0.0,1.0,0.5482660403649826,1.0,1.0,0.4444444444444444,0.5,0.4955241277241278,0.34406349206349207,2.0,1.0,0.0,1.0,0.0,1.0,11.0,27.0,49.0,0.18181818181818182,11.0,0.4074074074074074,2.0,0.5,0.0,1.0,1.0,44.0,0.0,0.0,0.01958467961502266,0.06375
MAP_ELITES,84,33,33,11.265425205230713,512,484,0.27772302617472516,0.0,1.0,0.8210590615246611,1.0,1.0,0.24324324324324326,0.625,0.4777477864961737,0.28529167877554973,6.0,1.0,0.0,1.0,0.0,1.0,8.0,37.0,62.0,0.25,11.0,0.2972972972972973,2.0,1.0,1.0,1.0,1.0,48.0,0.0,0.0,0.10355738019392771,0.07917553683820806
MAP_ELITES,85,30,30,10.524909734725952,512,484,0.3697912111095883,0.0,1.0,0.7612759960631873,1.0,1.0,0.42857142857142855,0.5,0.4897773487773488,0.3543963963963964,3.0,1.0,1.0,0.0,0.0,1.0,8.0,21.0,37.0,0.625,7.0,0.3333333333333333,2.0,1.0,0.0,1.0,1.0,33.0,0.0,0.0,0.02122716234135257,0.08635338345864661
MAP_ELITES,86,27,27,10.387657880783081,512,484,0.16034352405563015,0.0,1.0,1.9022063806096534,1.0,1.0,0.4,0.6,0.4746562685262192,0.2323265306122449,5.0,1.0,0.0,1.0,0.0,1.0,11.0,30.0,49.0,0.0,24.0,0.8,3.0,1.0,0.0,1.0,1.0,62.0,0.0,0.0,0.07089590116560161,0.07656341320864991
