config,n,success_rate,solvability_rate,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid_rate,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,diversity
FULL,2,1.0,0.0,,329.0713356204898,0.0,1.4939339803441252,0.18977175602175603,64.89769494533539,0.10589345921032112,0.1534090909090909,1.0,0.8504273504273505,103.5,0.6041666666666666,0.4107142857142857,0.14285714285714285,0.5424107142857143,0.3026315789473684,0.2,0.5,0.0,0.3431243628543346
