config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,raw_topology_preservation_score,raw_directed_directionality_leak_rate,raw_topology_failed,raw_topology_error_count,raw_topology_error,error
FULL,42,True,True,1.6785714285714286,0.056179775280898875,0.5957446808510638,1.1637446603271207,0.18517942583732055,180.68037676811218,0.11356535813463733,0.3125,1.0,0.9,203.0,0.6666666666666666,0.0,0.0,0.4,0.15384615384615385,0.0,0.0,0.0,0.4,0.0,False,0,,
FULL,43,True,True,2.1228070175438596,0.18627450980392157,0.47107438016528924,1.1205672724981208,0.18517942583732055,236.20527482032776,0.11356535813463733,0.09090909090909091,1.0,0.8,43.0,0.6666666666666666,0.16666666666666666,0.0,0.475,0.23076923076923078,0.0,0.0,0.0,0.475,0.0,False,0,,
FULL,44,True,False,,565.0471698113207,0.0,1.068702133040615,0.042499999999999996,345.9773449897766,0.01658497374885522,0.09090909090909091,1.0,0.9090909090909091,72.0,0.6666666666666666,0.25,0.0,0.5125,0.15789473684210525,0.0,0.0,0.0,0.5125,0.0,False,0,,
FULL,45,True,False,,9999.166666666666,0.0,1.3035559359152784,0.042499999999999996,356.6975314617157,0.02394327187350765,0.14204545454545456,1.0,0.9090909090909091,64.0,0.5833333333333334,0.0,0.0,0.36250000000000004,0.21052631578947367,0.0,0.0,0.0,0.36250000000000004,0.0,False,0,,
