config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,error
FULL,42,True,False,,0.0,0.0,13.710005716793322,0.21034090909090908,21.199000358581543,0.02818669512426208,0.42045454545454547,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.6,0.0,0.0,0.0,0.0,
FULL,43,True,False,,0.0,0.0,13.307677651068792,0.20850267379679144,17.82783079147339,0.1560308445333468,0.42045454545454547,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
FULL,44,True,False,,0.0,0.0,13.26828888674842,0.21034090909090908,18.035761833190918,0.028938972824517812,0.32954545454545453,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0625,1.0,0.0,1.0,
FULL,45,True,False,,0.0,0.0,13.17082432730343,0.20850267379679144,17.235920190811157,0.16960635345293312,0.42045454545454547,1.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.75,0.0625,1.0,0.0,1.0,
FULL,46,True,False,,0.0,0.0,13.345755486573427,0.20850267379679144,17.89180016517639,0.02824658322013872,0.42045454545454547,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
FULL,47,True,False,,0.0,0.0,13.47453697281935,0.20850267379679144,17.36217999458313,0.05020928245345841,0.42045454545454547,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0625,1.0,0.0,1.0,
FULL,48,True,False,,0.0,0.0,13.504158316002618,0.20850267379679144,17.79937434196472,0.029331784064027682,0.36363636363636365,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.6,0.0,0.0,0.0,0.0,
FULL,49,True,False,,0.0,0.0,13.434184333352297,0.20850267379679144,17.802120685577393,0.04640930799637594,0.42045454545454547,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
FULL,50,True,False,,0.0,0.0,13.413598095518,0.20850267379679144,17.426979780197144,0.06298327837440672,0.42045454545454547,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
FULL,51,True,False,,0.0,0.0,13.324771513531724,0.21034090909090908,17.68420934677124,0.034735329556496226,0.42045454545454547,1.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.75,0.0625,1.0,0.0,1.0,
FULL,52,True,False,,0.0,0.0,13.388863784508095,0.20850267379679144,17.541808128356934,0.024868282209987505,0.4147727272727273,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0,0.0,0.0,0.0,
FULL,53,True,False,,0.0,0.0,13.324792242774839,0.2124242424242424,17.349626302719116,0.028938972824517812,0.42045454545454547,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.65,0.0625,1.0,0.0,1.0,
