method,n,fitness,feasible_search_rate,feasible_operational_rate,overall_completeness,constraint_valid_rate,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,linearity,leniency,progression_complexity,topology_complexity,path_length,num_nodes,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_rate,mean_generation_constraint_rejections,mean_candidate_repairs_applied,novelty_vs_reference,graph_edit_distance,generation_time_sec,evaluations_used,fidelity_js_divergence,expressive_overlap_reference,coverage_linearity_leniency,coverage_progression_topology,coverage_redundancy_articulation,coverage_branch_secret
MAP_ELITES,10,0.24158646513263968,0.0,1.0,1.0,1.0,2.5,1.0,0.8,0.8,0.0,1.0,0.26235410348313576,0.5933333333333333,0.4465733765794363,0.2964777864978757,6.1,27.2,0.22380952380952382,13.6,0.5045392122811478,2.5,0.975,0.1,1.0,1.0,0.0,0.0,0.08312751912397487,0.07629394272269223,11.676703429222107,484.0,0.2568182074941126,0.04,0.0225,0.015,0.025,0.005
