method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
RANDOM,56,28,28,17.49929428100586,1024,1024,0.18071242139631843,0.0,1.0,1.2073315579456798,1.0,1.0,0.17391304347826086,0.5,0.47202284961415397,0.3231029550159985,2.0,1.0,0.0,1.0,0.0,1.0,3.0,23.0,42.0,0.0,7.0,0.30434782608695654,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07816597205533109,0.08739130434782608
RANDOM,57,30,30,18.550247192382812,1024,1024,0.21153046938086756,0.0,1.0,1.6332530487345103,1.0,1.0,0.2857142857142857,1.0,0.4750424908424909,0.29948571428571424,2.0,1.0,0.0,1.0,0.0,1.0,3.0,14.0,25.0,0.0,6.0,0.42857142857142855,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.02426572704768234,0.10772727272727273
RANDOM,58,25,25,18.00434947013855,1024,1024,0.18552137120010823,0.0,1.0,1.6662597678738105,1.0,1.0,0.26666666666666666,0.5,0.4890495238095239,0.37575238095238095,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,25.0,0.3333333333333333,3.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.04727468867571065,0.07833333333333332
RANDOM,59,25,25,18.11740231513977,1024,1024,0.2926108947246636,0.0,1.0,1.0225165467591932,1.0,1.0,0.25,1.0,0.475527380952381,0.3037142857142857,3.0,1.0,0.0,1.0,0.0,1.0,3.0,16.0,28.0,0.0,7.0,0.4375,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04188915208394505,0.07106060606060606
RANDOM,60,32,32,18.756919384002686,1024,1024,0.20226098820948357,0.0,1.0,1.6611409977956928,1.0,1.0,0.3333333333333333,1.0,0.4840848484848485,0.3106666666666667,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,21.0,0.3333333333333333,2.0,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.004243538377497183,0.0738095238095238
RANDOM,61,29,29,18.560166358947754,1024,1024,0.21565298130202942,0.0,1.0,0.9598020065992288,1.0,1.0,0.2222222222222222,1.0,0.4844631016042781,0.35614141414141415,2.0,1.0,0.0,1.0,0.0,1.0,3.0,18.0,33.0,0.0,8.0,0.4444444444444444,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06176108656625819,0.03203324808184144
RANDOM,62,32,32,19.33276915550232,1024,1024,0.17899105149046549,0.0,1.0,1.7119723106912166,1.0,1.0,0.36363636363636365,0.5,0.5036173160173161,0.4314199134199134,2.0,1.0,0.0,1.0,0.0,1.0,3.0,11.0,21.0,0.3333333333333333,2.0,0.18181818181818182,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.05475514014461378,0.04298245614035087
RANDOM,63,30,30,19.439223766326904,1024,1024,0.20803232886473708,0.0,1.0,1.2201689341382018,1.0,1.0,0.2,1.0,0.47264561403508776,0.33094736842105266,2.0,1.0,0.0,1.0,0.0,1.0,3.0,20.0,38.0,0.0,6.0,0.3,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.06843712887806869,0.06272727272727274
RANDOM,64,29,29,17.99400544166565,1024,1024,0.20423354866127,0.0,1.0,1.6895458559135974,1.0,1.0,0.3333333333333333,1.0,0.4753991341991342,0.3375238095238095,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,21.0,0.0,3.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.018189218979893073,0.0763157894736842
RANDOM,65,26,26,17.308958053588867,1024,1024,0.24162957189694317,0.0,1.0,1.3291621759444465,1.0,1.0,0.36363636363636365,0.5,0.4900212121212122,0.3011477272727273,2.0,1.0,1.0,1.0,0.0,1.0,3.0,11.0,16.0,0.0,6.0,0.5454545454545454,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.024204930715605477,0.0963157894736842
RANDOM,66,30,30,18.139110326766968,1024,1024,0.1819725648744959,0.0,1.0,1.7178633880054246,1.0,1.0,0.26666666666666666,0.5,0.4814761904761905,0.3503597883597883,2.0,1.0,1.0,1.0,0.0,1.0,3.0,15.0,27.0,0.0,4.0,0.26666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.05976300878579056,0.05583333333333333
RANDOM,67,23,23,16.790977716445923,1024,1024,0.19328165771236558,0.0,1.0,1.6979551014711434,1.0,1.0,0.3333333333333333,1.0,0.4788991341991342,0.30847619047619046,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,21.0,0.0,5.0,0.4166666666666667,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.004055699687167709,0.0763157894736842
RANDOM,68,31,31,18.223869562149048,1024,1024,0.18506714095113744,0.0,1.0,1.640830736545931,1.0,1.0,0.3333333333333333,0.6666666666666666,0.49154800637958534,0.3037543859649123,3.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,19.0,0.0,4.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.07281009285971754,0.07583333333333332
RANDOM,69,22,22,15.214236974716187,1024,1024,0.19610956548187905,0.0,1.0,1.648445375382363,1.0,1.0,0.2857142857142857,0.5,0.4832782051282052,0.3498690476190476,2.0,1.0,0.0,1.0,0.0,1.0,3.0,14.0,24.0,0.0,5.0,0.35714285714285715,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.059366045988169414,0.11840579710144927
RANDOM,70,30,30,18.36050510406494,1024,1024,0.21683771775329158,0.0,1.0,1.3805567623630464,1.0,1.0,0.3333333333333333,1.0,0.4845393939393939,0.34793939393939394,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,22.0,0.0,4.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02288126376747607,0.09146730462519936
RANDOM,71,30,30,18.278234243392944,1024,1024,0.1869175155259656,0.0,1.0,1.5170766750065074,1.0,1.0,0.26666666666666666,1.0,0.47150183150183156,0.28008058608058606,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,26.0,0.0,6.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.035669849952565946,0.07047619047619047
RANDOM,72,30,30,17.389992475509644,1024,1024,0.2355771549215257,0.0,1.0,1.0511508432695638,1.0,1.0,0.17391304347826086,0.6666666666666666,0.4723674847565647,0.3881669271072709,3.0,1.0,1.0,1.0,0.0,1.0,3.0,23.0,43.0,0.3333333333333333,5.0,0.21739130434782608,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09751531286629779,0.07876696572348746
RANDOM,73,29,29,18.044397354125977,1024,1024,0.24641255718226754,0.0,1.0,1.0893747522616621,1.0,1.0,0.25,1.0,0.47646666666666676,0.28848148148148145,2.0,1.0,0.0,1.0,0.0,1.0,3.0,16.0,27.0,0.0,6.0,0.375,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04239409702372181,0.0817391304347826
RANDOM,74,32,32,18.326878786087036,1024,1024,0.1874669774209442,0.0,0.0,1.7297503377102685,0.75,1.0,0.4,1.0,0.48273333333333335,0.307625,2.0,1.0,0.0,1.0,0.0,1.0,3.0,10.0,16.0,0.0,3.0,0.3,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.033450452634856145,0.13414141414141412
RANDOM,75,26,26,17.809734344482422,1024,1024,0.19464208031241856,0.0,1.0,1.6982031780873272,1.0,1.0,0.3076923076923077,1.0,0.48450880713489414,0.3622251950947603,2.0,1.0,0.0,1.0,0.0,1.0,3.0,13.0,23.0,0.3333333333333333,2.0,0.15384615384615385,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.032646386473631835,0.132190635451505
RANDOM,76,31,31,18.38603973388672,1024,1024,0.2004758436551518,0.0,0.0,1.2186735551146315,0.75,1.0,0.13333333333333333,0.6666666666666666,0.4767282430213466,0.3435119047619048,3.0,1.0,0.0,1.0,0.0,1.0,3.0,30.0,56.0,0.0,10.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11539871204015845,0.037796610169491526
RANDOM,77,33,33,18.127963066101074,1024,1024,0.254450429456623,0.0,1.0,1.0610321933359659,1.0,1.0,0.19047619047619047,1.0,0.4752570141570142,0.3186126126126126,2.0,1.0,0.0,1.0,0.0,1.0,3.0,21.0,37.0,0.0,9.0,0.42857142857142855,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07203274341619824,0.08908065618591934
RANDOM,78,23,23,16.42026376724243,1024,1024,0.20943554449563706,0.0,1.0,1.2306136518352622,1.0,1.0,0.2,0.5,0.47412551834130784,0.27860606060606063,2.0,1.0,1.0,1.0,0.0,1.0,3.0,20.0,33.0,0.3333333333333333,7.0,0.35,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09535815107103832,0.06881263616557734
RANDOM,79,24,24,17.253963947296143,1024,1024,0.1896490750428155,0.0,1.0,1.6982031780873272,1.0,1.0,0.3076923076923077,0.5,0.4852512820512821,0.3274091415830547,2.0,1.0,1.0,1.0,0.0,1.0,3.0,13.0,23.0,0.0,4.0,0.3076923076923077,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.04742637912962906,0.13496841322928277
RANDOM,80,25,25,17.141554355621338,1024,1024,0.1857942290972268,0.0,1.0,1.623233534650756,1.0,1.0,0.2857142857142857,0.5,0.47965547785547785,0.3062857142857143,2.0,1.0,0.0,1.0,0.0,1.0,3.0,14.0,22.0,0.0,4.0,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.059774111413843006,0.14384825700615173
RANDOM,81,27,27,17.26421284675598,1024,1024,0.19215316252407721,0.0,1.0,1.6528717298453448,1.0,1.0,0.3076923076923077,0.5,0.4984512820512821,0.30989743589743596,2.0,1.0,0.0,1.0,0.0,1.0,3.0,13.0,20.0,0.0,4.0,0.3076923076923077,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.047247086038524476,0.08534798534798535
RANDOM,82,30,30,17.883076667785645,1024,1024,0.19980688762960208,0.0,1.0,1.1545764653735466,1.0,1.0,0.14814814814814814,0.3333333333333333,0.46649612656846695,0.29133018124507487,2.0,1.0,0.0,1.0,0.0,1.0,3.0,27.0,47.0,0.0,16.0,0.5925925925925926,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11133126037443454,0.07476851851851851
RANDOM,83,22,22,15.122951984405518,1024,1024,0.23715359912883838,0.0,1.0,1.0465430228658488,1.0,1.0,0.18181818181818182,0.3333333333333333,0.4771125329954599,0.3357250554323725,2.0,1.0,0.0,1.0,0.0,1.0,3.0,22.0,41.0,0.0,7.0,0.3181818181818182,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08409575022357946,0.07714285714285714
RANDOM,84,33,33,18.106104612350464,1024,1024,0.19846274684043255,0.0,1.0,1.1544388605622804,1.0,1.0,0.16666666666666666,0.3333333333333333,0.4714953517143867,0.30563414634146346,2.0,1.0,1.0,1.0,1.0,1.0,3.0,24.0,41.0,0.0,10.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09957517555603987,0.09487179487179487
RANDOM,85,30,30,18.381226539611816,1024,1024,0.20168596415973308,0.0,0.0,1.635226224465407,0.75,1.0,0.26666666666666666,1.0,0.47195952380952383,0.31103571428571425,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,24.0,0.0,4.0,0.26666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0341619520819311,0.09272727272727271
RANDOM,86,27,27,17.576555252075195,1024,1024,0.2521797733843844,0.0,1.0,0.935219650317441,1.0,1.0,0.14814814814814814,0.3333333333333333,0.47075333697035826,0.3153301812450749,2.0,1.0,1.0,1.0,0.0,1.0,3.0,27.0,47.0,0.3333333333333333,11.0,0.4074074074074074,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10346804966864896,0.07291666666666666
RANDOM,87,27,27,17.6292941570282,1024,1024,0.19779390490777427,0.0,1.0,1.6504994665349226,1.0,1.0,0.3333333333333333,1.0,0.4791848484848485,0.3135,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,20.0,0.0,4.0,0.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.006153366592708444,0.05833333333333333
RANDOM,88,31,31,18.688939809799194,1024,1024,0.21947029083728467,0.0,1.0,1.0680161424072843,1.0,1.0,0.125,0.5,0.4723961021505376,0.38903125000000005,2.0,1.0,1.0,1.0,0.0,1.0,3.0,32.0,64.0,0.3333333333333333,9.0,0.28125,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06805087893648024,0.05535714285714286
RANDOM,89,22,22,14.79045057296753,1024,1024,0.1928698646281404,0.0,1.0,1.6982031780873272,1.0,1.0,0.3076923076923077,0.5,0.4885302118171684,0.3488004459308808,2.0,1.0,0.0,1.0,0.0,1.0,3.0,13.0,23.0,0.0,5.0,0.38461538461538464,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.04819059892267144,0.132190635451505
RANDOM,90,33,33,17.532376289367676,1024,1024,0.19267794828610324,0.0,1.0,1.1742739350034792,1.0,1.0,0.12121212121212122,1.0,0.47037007575757583,0.30309848484848484,2.0,1.0,0.0,1.0,0.0,1.0,3.0,33.0,60.0,0.0,18.0,0.5454545454545454,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10628073833855559,0.06142773892773894
RANDOM,91,33,33,18.237451314926147,1024,1024,0.17610165154777782,0.0,1.0,1.7230340581249088,1.0,1.0,0.26666666666666666,0.5,0.48472063492063494,0.3283597883597884,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,27.0,0.0,4.0,0.26666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.06759619079541904,0.06
RANDOM,92,31,31,18.411564588546753,1024,1024,0.21100081096067919,0.0,0.0,1.6234520660064116,0.75,1.0,0.2857142857142857,1.0,0.4748934225195095,0.2957639751552795,2.0,1.0,0.0,1.0,0.0,1.0,3.0,14.0,23.0,0.0,5.0,0.35714285714285715,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.02445354832197876,0.13214285714285715
RANDOM,93,30,30,17.81273102760315,1024,1024,0.1855724594783088,0.0,1.0,1.634161877673781,1.0,1.0,0.26666666666666666,1.0,0.47859413919413923,0.30105494505494507,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,26.0,0.0,5.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03344799630232915,0.07047619047619047
RANDOM,94,27,27,17.66029930114746,1024,1024,0.20701103434135057,0.0,1.0,1.1119618600409664,1.0,1.0,0.14814814814814814,1.0,0.47343931623931623,0.3841481481481482,3.0,1.0,0.0,1.0,0.0,1.0,3.0,27.0,55.0,0.0,5.0,0.18518518518518517,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10139545096558851,0.026249999999999996
RANDOM,95,26,26,17.723930597305298,1024,1024,0.20662051299291506,0.0,0.0,1.6254252417373087,0.75,1.0,0.26666666666666666,0.5,0.4780095238095239,0.2940190476190477,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,25.0,0.0,6.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.07033649939575852,0.08214285714285713
RANDOM,96,27,27,18.02515983581543,1024,1024,0.21639314234639542,0.0,1.0,1.0340912145776597,1.0,1.0,0.14285714285714285,0.3333333333333333,0.4691911350703804,0.3198975741239893,2.0,1.0,1.0,1.0,1.0,1.0,3.0,28.0,53.0,0.3333333333333333,12.0,0.42857142857142855,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10442241972808858,0.051554232804232804
RANDOM,97,33,33,19.41905450820923,1024,1024,0.3257046622822388,0.0,1.0,1.0505744227977398,1.0,1.0,0.3333333333333333,1.0,0.4800419913419913,0.35800000000000004,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,21.0,0.0,3.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.027980586980089855,0.0763157894736842
RANDOM,98,32,32,17.79878544807434,1024,1024,0.1835515252323923,0.0,1.0,1.5919899406325069,1.0,1.0,0.2857142857142857,0.5,0.4854482051282052,0.3614857142857143,2.0,1.0,0.0,1.0,0.0,1.0,3.0,14.0,25.0,0.0,5.0,0.35714285714285715,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05768807460236117,0.1088095238095238
RANDOM,99,32,32,18.01132321357727,1024,1024,0.24402771630178557,0.0,1.0,1.0701442888222386,1.0,1.0,0.23529411764705882,1.0,0.4779622549019608,0.33425222816399286,2.0,1.0,0.0,1.0,0.0,1.0,3.0,17.0,33.0,0.0,5.0,0.29411764705882354,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05166462458460183,0.056325863678804856
RANDOM,100,32,32,18.027718544006348,1024,1024,0.19535593283840935,0.0,1.0,1.6979551014711434,1.0,1.0,0.3333333333333333,1.0,0.4806848484848485,0.3099047619047619,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,21.0,0.0,5.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.004205652826879155,0.07499999999999998
RANDOM,101,30,30,18.482288360595703,1024,1024,0.1928449338091412,0.0,1.0,1.6979551014711434,1.0,1.0,0.3333333333333333,1.0,0.4846419913419914,0.31057142857142855,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,21.0,0.0,4.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.004207537894804401,0.07777777777777778
RANDOM,102,31,31,19.426026821136475,1024,1024,0.20030569332727047,0.0,1.0,1.6895458559135974,1.0,1.0,0.3333333333333333,1.0,0.4850030303030303,0.3107272727272727,2.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,22.0,0.0,5.0,0.4166666666666667,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.004302263156603941,0.09146730462519936
RANDOM,103,29,29,19.424050331115723,1024,1024,0.19102740392661424,0.0,0.0,1.7297503377102685,0.75,1.0,0.4,1.0,0.48565833333333336,0.30574999999999997,2.0,1.0,0.0,1.0,0.0,1.0,3.0,10.0,16.0,0.0,3.0,0.3,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.03339123117189852,0.13414141414141412
RANDOM,104,24,24,18.695772409439087,1024,1024,0.22372375688460225,0.0,0.0,1.1818630611526255,0.75,1.0,0.2222222222222222,1.0,0.46811304935767406,0.2804674329501915,2.0,1.0,0.0,1.0,0.0,1.0,3.0,18.0,29.0,0.0,7.0,0.3888888888888889,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05716187078109895,0.07320971867007672
RANDOM,105,28,28,17.70274782180786,1024,1024,0.18247619926373712,0.0,1.0,1.6636032524848048,1.0,1.0,0.3076923076923077,1.0,0.4869569676700112,0.34503455964325536,3.0,1.0,0.0,1.0,0.0,1.0,3.0,13.0,23.0,0.3333333333333333,2.0,0.15384615384615385,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.025013254445367335,0.13100015926102881
RANDOM,106,28,28,17.81766366958618,1024,1024,0.173383322493683,0.0,1.0,1.771401685237261,1.0,1.0,0.3076923076923077,1.0,0.4763415830546266,0.31914827201783724,2.0,1.0,0.0,1.0,0.0,1.0,3.0,13.0,23.0,0.0,6.0,0.46153846153846156,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.015844860557124224,0.13100015926102881
RANDOM,107,29,29,18.542924880981445,1024,1024,0.17580199670282853,0.0,1.0,1.7350173427831417,1.0,1.0,0.26666666666666666,1.0,0.47080952380952384,0.29923809523809525,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,28.0,0.0,4.0,0.26666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.03401260784002715,0.04833333333333333
RANDOM,108,24,24,16.335739850997925,1024,1024,0.20258121204557483,0.0,1.0,1.5273195896735905,1.0,1.0,0.25,1.0,0.46920000000000006,0.28901851851851856,3.0,1.0,0.0,1.0,0.0,1.0,3.0,16.0,27.0,0.0,6.0,0.375,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.04282840975443465,0.08083333333333333
RANDOM,109,30,30,18.198334455490112,1024,1024,0.20183930437441405,0.0,1.0,1.6161917701247184,1.0,1.0,0.25,1.0,0.471402380952381,0.32121428571428573,3.0,1.0,0.0,1.0,0.0,1.0,3.0,16.0,28.0,0.0,4.0,0.25,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.043202372033912056,0.07333333333333333
RANDOM,110,27,27,17.53397512435913,1024,1024,0.2036853363147492,0.0,0.0,1.6254252417373087,0.75,1.0,0.26666666666666666,0.5,0.47870952380952386,0.3338690476190476,2.0,1.0,1.0,1.0,0.0,1.0,3.0,15.0,24.0,0.0,4.0,0.26666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.06786449664796552,0.0917391304347826
