method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
RANDOM,103,29,29,7.716065883636475,512,512,0.15636966626083867,0.0,1.0,1.4636402921083373,1.0,1.0,0.2222222222222222,1.0,0.4574509803921568,0.2801269841269841,2.0,1.0,0.0,1.0,0.0,1.0,3.0,18.0,35.0,0.0,7.0,0.3888888888888889,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05817548850958069,0.0338095238095238
RANDOM,104,24,24,7.694572448730469,512,512,0.18589922717810467,0.0,0.0,1.2213363700803739,0.75,1.0,0.2,1.0,0.46798915470494423,0.27951515151515155,3.0,1.0,0.0,1.0,0.0,1.0,3.0,20.0,33.0,0.0,7.0,0.35,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06809594595329554,0.07203324808184144
RANDOM,105,28,28,7.839746713638306,512,512,0.16762291507484217,0.0,1.0,1.7936440759708527,1.0,1.0,0.2857142857142857,1.0,0.4735424908424909,0.27895238095238095,2.0,1.0,0.0,1.0,0.0,1.0,3.0,14.0,24.0,0.0,5.0,0.35714285714285715,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.027003343679320838,0.12047619047619047
ES,42,24,24,13.96232795715332,512,504,0.2203550359388942,0.0,1.0,1.0425700581675992,1.0,1.0,0.43333333333333335,0.8,0.49360344827586206,0.3277037037037038,4.0,1.0,0.0,1.0,0.0,1.0,12.0,30.0,54.0,0.75,8.0,0.26666666666666666,1.0,1.0,0.0,1.0,1.0,36.0,0.0,0.0,0.09091593668706871,0.04579004920721706
ES,43,29,29,12.387993812561035,512,504,0.355603096717847,0.0,1.0,0.6820582934689793,1.0,1.0,0.4827586206896552,0.5714285714285714,0.5039130162940508,0.3087692939244664,5.0,1.0,0.0,1.0,0.0,1.0,13.0,29.0,48.0,0.38461538461538464,10.0,0.3448275862068966,2.0,1.0,1.0,1.0,1.0,40.0,0.0,0.0,0.033087947670946784,0.09425287356321838
ES,44,21,21,11.310842514038086,512,504,0.27633923358158463,0.0,1.0,1.223711480485988,1.0,1.0,0.2702702702702703,0.14285714285714285,0.47510351780351784,0.2640935220935221,2.0,1.0,1.0,1.0,0.0,1.0,9.0,37.0,63.0,0.4444444444444444,17.0,0.4594594594594595,3.0,1.0,0.0,1.0,1.0,55.0,0.0,0.0,0.09238599460023426,0.07661315914740571
ES,45,26,26,11.58419919013977,512,504,0.19084101676510312,0.0,1.0,1.4559565342852787,1.0,1.0,0.23076923076923078,0.6666666666666666,0.4655756708407872,0.2730089445438283,2.0,1.0,0.0,1.0,0.0,1.0,5.0,26.0,43.0,0.0,13.0,0.5,2.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,0.11974940177731992,0.09976851851851852
ES,46,21,21,10.267858982086182,512,504,0.22119061450475708,0.0,1.0,1.3816569383218975,1.0,1.0,0.4444444444444444,1.0,0.4733015486654433,0.22895785440613028,4.0,1.0,0.0,1.0,0.0,1.0,7.0,18.0,29.0,0.42857142857142855,11.0,0.6111111111111112,4.0,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.06674930889751755,0.06871196754563894
ES,47,26,26,10.37667179107666,512,504,0.25299517160077434,0.0,1.0,1.3305348958467036,1.0,1.0,0.3333333333333333,1.0,0.46753417366946776,0.25672549019607843,3.0,1.0,1.0,1.0,0.0,1.0,6.0,21.0,34.0,0.16666666666666666,11.0,0.5238095238095238,2.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.024174645854650848,0.07380952380952381
ES,48,33,33,14.014037609100342,512,504,0.4535840855625872,0.0,1.0,0.5855965224783342,1.0,1.0,0.44,0.3333333333333333,0.5039747286821705,0.3040589147286822,3.0,1.0,0.0,1.0,0.0,1.0,10.0,25.0,43.0,0.2,12.0,0.48,3.0,1.0,1.0,1.0,1.0,33.0,0.0,0.0,0.049813662499657754,0.09509544159544159
ES,49,24,24,12.745879173278809,512,504,0.40508474156576235,0.0,1.0,0.6258506359597417,1.0,1.0,0.5,0.25,0.49169096117902994,0.30455038759689923,2.0,1.0,0.0,1.0,0.0,1.0,11.0,24.0,43.0,0.45454545454545453,12.0,0.5,1.0,1.0,0.0,1.0,1.0,26.0,0.0,0.0,0.05093498383528023,0.0814102564102564
ES,50,19,19,10.472010374069214,512,504,0.33543721652977115,0.0,1.0,0.9248972965543069,1.0,1.0,0.4117647058823529,0.5,0.4869702403542062,0.3044990512333966,2.0,1.0,0.0,1.0,0.0,1.0,6.0,17.0,31.0,0.16666666666666666,7.0,0.4117647058823529,2.0,0.5,0.0,1.0,1.0,29.0,0.0,0.0,0.016605286427124253,0.07393790849673203
ES,51,32,32,13.478821754455566,512,504,0.40508425521199337,0.0,1.0,0.5293101710593621,1.0,1.0,0.375,0.5714285714285714,0.5086351487222456,0.34628571428571436,4.0,1.0,0.0,1.0,0.0,1.0,11.0,32.0,56.0,0.5454545454545454,8.0,0.25,1.0,1.0,0.0,1.0,1.0,57.0,0.0,0.0,0.03829607999857244,0.059463276836158194
ES,52,33,33,13.105087280273438,512,504,0.3131235115625134,0.0,1.0,0.847649740262307,1.0,1.0,0.2727272727272727,1.0,0.4673170133538778,0.28063764766307137,3.0,1.0,0.0,1.0,0.0,1.0,8.0,33.0,59.0,0.125,16.0,0.48484848484848486,4.0,1.0,2.0,1.0,1.0,29.0,0.0,0.0,0.033226188391284106,0.053605015673981196
ES,53,31,31,12.705252885818481,512,504,0.43571196995540146,0.0,1.0,0.6266996444885891,1.0,1.0,0.43478260869565216,0.16666666666666666,0.5013333161948221,0.3134902149812012,2.0,1.0,1.0,1.0,0.0,1.0,9.0,23.0,41.0,0.2222222222222222,8.0,0.34782608695652173,1.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.060073573955223586,0.09376493072145245
ES,54,29,29,11.687496900558472,512,504,0.35091801831217934,0.0,1.0,0.7962325385649112,1.0,1.0,0.3125,0.5,0.47320435051291565,0.3388879310344827,4.0,1.0,3.0,1.0,0.0,1.0,9.0,32.0,58.0,0.6666666666666666,15.0,0.46875,4.0,1.0,0.0,1.0,1.0,35.0,0.0,0.0,0.047215686589286925,0.04878934624697337
ES,55,31,31,13.074830532073975,512,504,0.3807927429379488,0.0,1.0,0.6524124583105978,1.0,1.0,0.38095238095238093,0.3333333333333333,0.4868380952380953,0.3152380952380953,2.0,1.0,0.0,1.0,0.0,1.0,7.0,21.0,35.0,0.42857142857142855,10.0,0.47619047619047616,3.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.07045622318377556,0.08566137566137566
ES,56,28,28,11.312934875488281,512,504,0.36514158188700524,0.0,1.0,0.7093782122878339,1.0,1.0,0.3076923076923077,1.0,0.3281034878165313,0.28974247491638794,3.0,1.0,0.0,1.0,0.0,1.0,7.0,26.0,46.0,0.2857142857142857,12.0,0.46153846153846156,3.0,1.0,0.0,1.0,1.0,57.0,0.0,0.0,0.07924632858974943,0.07916666666666666
ES,57,30,30,12.663894891738892,512,504,0.3519342927519807,0.0,1.0,0.7045494696813921,1.0,1.0,0.3333333333333333,1.0,0.4879527671697885,0.3555350669818756,4.0,1.0,0.0,1.0,0.0,1.0,8.0,27.0,47.0,0.625,6.0,0.2222222222222222,1.0,1.0,0.0,1.0,1.0,48.0,0.0,0.0,0.026750216641962154,0.07410714285714286
ES,58,25,25,12.974854230880737,512,504,0.13226574549575942,0.0,1.0,1.7653429756546397,1.0,1.0,0.37037037037037035,1.0,0.47402735042735045,0.2595555555555556,4.0,1.0,0.0,1.0,0.0,1.0,9.0,27.0,45.0,0.3333333333333333,15.0,0.5555555555555556,5.0,1.0,2.0,1.0,1.0,56.0,0.0,0.0,0.028671803308179672,0.08487903225806451
ES,59,25,25,13.585658073425293,512,504,0.3317794370589731,0.0,1.0,0.6858391801139188,1.0,1.0,0.38095238095238093,1.0,0.47688179271708697,0.3149803921568628,3.0,1.0,0.0,1.0,0.0,1.0,7.0,21.0,34.0,0.42857142857142855,12.0,0.5714285714285714,4.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.024911244067280652,0.07566137566137565
ES,60,32,32,13.252664804458618,512,504,0.11626707383225308,0.0,1.0,1.9460593519824796,1.0,1.0,0.46153846153846156,0.6666666666666666,0.48049580419580423,0.23199999999999998,5.0,1.0,0.0,1.0,0.0,1.0,11.0,26.0,40.0,0.45454545454545453,15.0,0.5769230769230769,4.0,1.0,0.0,1.0,1.0,41.0,0.0,0.0,0.04786754010972665,0.11724137931034483
ES,61,29,29,12.533309936523438,512,504,0.4350733249540496,0.0,1.0,0.6299639558719621,1.0,1.0,0.45161290322580644,0.5,0.49710533122791195,0.2807663734115347,3.0,1.0,0.0,1.0,0.0,1.0,13.0,31.0,55.0,0.15384615384615385,19.0,0.6129032258064516,1.0,1.0,0.0,1.0,1.0,34.0,0.0,0.0,0.017276074830662645,0.05586280859654288
ES,62,32,32,13.625996589660645,512,504,0.19136353054184402,0.0,1.0,1.8180609506481002,1.0,1.0,0.3,1.0,0.4553611223799865,0.20360784313725494,2.0,1.0,0.0,1.0,0.0,1.0,8.0,30.0,51.0,0.0,19.0,0.6333333333333333,5.0,0.8,0.0,1.0,1.0,43.0,0.0,0.0,0.053964084104123324,0.06668839634941329
ES,63,30,30,11.99071216583252,512,504,0.2678249657268269,0.0,1.0,1.299816217700323,1.0,1.0,0.3448275862068966,1.0,0.46033624990225974,0.23207459535538352,4.0,1.0,1.0,1.0,0.0,1.0,9.0,29.0,49.0,0.4444444444444444,14.0,0.4827586206896552,4.0,1.0,1.0,1.0,1.0,29.0,0.0,0.0,0.03744148260084605,0.08696120689655172
ES,64,29,29,11.56198763847351,512,504,0.4246924305660486,0.0,1.0,0.8141344139872847,1.0,1.0,0.4666666666666667,1.0,0.48468571428571433,0.2973227513227513,2.0,1.0,0.0,1.0,0.0,1.0,6.0,15.0,27.0,0.3333333333333333,5.0,0.3333333333333333,3.0,0.6666666666666666,0.0,1.0,1.0,20.0,0.0,0.0,0.06390517099972451,0.05583333333333333
ES,65,26,26,10.190055131912231,512,504,0.2883326413423482,0.0,1.0,1.2674413479943905,1.0,1.0,0.3333333333333333,1.0,0.4587097308488613,0.21900000000000003,3.0,1.0,0.0,1.0,0.0,1.0,7.0,24.0,41.0,0.42857142857142855,11.0,0.4583333333333333,6.0,1.0,0.0,1.0,1.0,26.0,0.0,0.0,0.043471684407903645,0.09403846153846154
ES,66,30,30,11.209698915481567,512,504,0.36506592145790445,0.0,1.0,0.6913224063061205,1.0,1.0,0.4166666666666667,0.5,0.4844860938578329,0.31385714285714283,2.0,1.0,0.0,1.0,0.0,1.0,9.0,24.0,42.0,0.5555555555555556,5.0,0.20833333333333334,1.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.015753175812216857,0.08454907161803712
ES,67,23,23,13.462401866912842,512,504,0.2363526672001385,0.0,1.0,1.2976553321894855,1.0,1.0,0.44,0.75,0.48064333333333337,0.27841666666666665,4.0,1.0,1.0,1.0,0.0,1.0,10.0,25.0,40.0,0.4,15.0,0.6,4.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.06761592557265507,0.11343589743589744
ES,68,31,31,13.39202094078064,512,504,0.41979928871895994,0.0,1.0,0.639471902959034,1.0,1.0,0.2857142857142857,0.25,0.48301788359788367,0.3648857142857143,2.0,1.0,1.0,1.0,0.0,1.0,7.0,28.0,50.0,0.42857142857142855,11.0,0.39285714285714285,2.0,1.0,1.0,1.0,1.0,55.0,0.0,0.0,0.048337052113288655,0.06845238095238095
ES,69,22,22,10.652652502059937,512,504,0.3501762168962865,0.0,1.0,0.7745563997823042,1.0,1.0,0.2916666666666667,1.0,0.47105646997929607,0.272952380952381,2.0,1.0,0.0,1.0,0.0,1.0,6.0,24.0,42.0,0.3333333333333333,11.0,0.4583333333333333,1.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.026259426299624213,0.08516483516483517
ES,70,30,30,12.185844898223877,512,504,0.2778217074342089,0.0,1.0,1.2169316933715675,1.0,1.0,0.36363636363636365,1.0,0.4679422969187676,0.22281283422459897,4.0,1.0,0.0,1.0,0.0,1.0,7.0,22.0,34.0,0.2857142857142857,7.0,0.3181818181818182,3.0,1.0,0.0,1.0,1.0,27.0,0.0,0.0,0.043230980825893356,0.0905844155844156
ES,71,30,30,13.028249740600586,512,504,0.4021821283814844,0.0,1.0,0.7219271124342345,1.0,1.0,0.36666666666666664,0.5,0.4836605658709108,0.26297435897435895,3.0,1.0,0.0,1.0,0.0,1.0,10.0,30.0,52.0,0.4,15.0,0.5,4.0,0.5,0.0,1.0,1.0,27.0,0.0,0.0,0.03844038315081764,0.06075619295958279
ES,72,30,30,12.296093940734863,512,504,0.36906757306407406,0.0,1.0,0.7462655164403057,1.0,1.0,0.27586206896551724,0.6,0.4834530049261085,0.299535960591133,4.0,1.0,1.0,1.0,0.0,1.0,7.0,29.0,50.0,0.14285714285714285,14.0,0.4827586206896552,1.0,1.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0818354636047064,0.08121523915461624
ES,73,29,29,11.270457983016968,512,504,0.458419675138193,0.0,1.0,0.625914109752278,1.0,1.0,0.4583333333333333,0.25,0.5011909420289855,0.30254545454545456,2.0,1.0,0.0,1.0,0.0,1.0,10.0,24.0,44.0,0.4,6.0,0.25,2.0,1.0,2.0,1.0,1.0,26.0,0.0,0.0,0.047114450164080994,0.07307692307692308
ES,74,32,32,13.368787288665771,512,504,0.26005540917479775,0.0,1.0,1.2339940990712046,1.0,1.0,0.3939393939393939,0.8,0.4801556818181818,0.2853409090909091,7.0,1.0,2.0,1.0,0.0,1.0,12.0,33.0,55.0,0.25,22.0,0.6666666666666666,5.0,1.0,1.0,1.0,1.0,62.0,0.0,0.0,0.10131405071867944,0.07733382923330323
ES,75,26,26,11.138105392456055,512,504,0.3409467153122765,0.0,1.0,0.764340397291076,1.0,1.0,0.2857142857142857,0.6666666666666666,0.480628135698724,0.3240672268907563,2.0,1.0,0.0,1.0,0.0,1.0,7.0,28.0,51.0,0.5714285714285714,10.0,0.35714285714285715,3.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.08324587759390416,0.06339285714285714
ES,76,31,31,12.673686265945435,512,504,0.23756328500605098,0.0,1.0,1.525274615612045,1.0,1.0,0.35714285714285715,0.5,0.4781595404595404,0.2596883116883117,2.0,1.0,0.0,1.0,0.0,1.0,4.0,14.0,22.0,0.25,6.0,0.42857142857142855,1.0,1.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0429049824691243,0.14025974025974025
ES,77,33,33,13.977864742279053,512,504,0.3165457110090082,0.0,1.0,0.7783633392269059,1.0,1.0,0.36666666666666664,0.2,0.4898759504862954,0.3028461538461539,2.0,1.0,0.0,1.0,0.0,1.0,10.0,30.0,52.0,0.5,7.0,0.23333333333333334,4.0,0.5,0.0,1.0,1.0,50.0,0.0,0.0,0.07054753414887797,0.06152542372881356
ES,78,23,23,12.301947116851807,512,504,0.31655727853834487,0.0,1.0,0.8237017743183501,1.0,1.0,0.3888888888888889,0.5,0.481544489519946,0.2875402298850575,3.0,1.0,0.0,1.0,0.0,1.0,6.0,18.0,29.0,0.5,7.0,0.3888888888888889,2.0,1.0,0.0,1.0,1.0,26.0,0.0,0.0,0.024628711624953847,0.07147058823529412
ES,79,24,24,13.012467622756958,512,504,0.29202455982174946,0.0,1.0,1.2161555480612298,1.0,1.0,0.4,0.5,0.47773317460317466,0.31496190476190483,2.0,1.0,2.0,1.0,0.0,1.0,9.0,25.0,42.0,0.0,16.0,0.64,2.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.016085421176846068,0.10116483516483515
ES,80,25,25,13.039549112319946,512,504,0.22684034102016765,0.0,1.0,1.3566376550977803,1.0,1.0,0.4074074074074074,0.5,0.4845399637399638,0.27315319865319865,4.0,1.0,0.0,1.0,0.0,1.0,10.0,27.0,44.0,0.2,17.0,0.6296296296296297,3.0,0.6666666666666666,1.0,1.0,1.0,62.0,0.0,0.0,0.029959062141626924,0.09015151515151515
ES,81,27,27,10.440591096878052,512,504,0.33467001683918746,0.0,1.0,0.7412927114293306,1.0,1.0,0.2916666666666667,1.0,0.48012075569358176,0.3007619047619048,2.0,1.0,0.0,1.0,0.0,1.0,6.0,24.0,42.0,0.5,9.0,0.375,2.0,1.0,0.0,1.0,1.0,46.0,0.0,0.0,0.02093604093985937,0.08582621082621082
ES,82,30,30,11.570691347122192,512,504,0.215172553366605,0.0,1.0,1.5060916009947314,1.0,1.0,0.29411764705882354,1.0,0.4653649159663866,0.21905042016806728,2.0,1.0,0.0,1.0,0.0,1.0,4.0,17.0,28.0,0.0,8.0,0.47058823529411764,1.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.04689384265345236,0.09122549019607842
ES,83,22,22,11.397344827651978,512,504,0.32613117574081324,0.0,1.0,0.8068787959148758,1.0,1.0,0.3333333333333333,0.6,0.47672250712250713,0.2756296296296296,5.0,1.0,1.0,1.0,0.0,1.0,8.0,27.0,45.0,0.25,19.0,0.7037037037037037,3.0,1.0,0.0,1.0,1.0,34.0,0.0,0.0,0.06731753021546334,0.08541666666666665
ES,84,33,33,13.790175437927246,512,504,0.36866160308288937,0.0,1.0,0.6758177610380613,1.0,1.0,0.46153846153846156,0.6,0.48292913752913763,0.31552136752136756,5.0,1.0,0.0,1.0,0.0,1.0,11.0,26.0,45.0,0.7272727272727273,5.0,0.19230769230769232,2.0,0.5,0.0,1.0,1.0,26.0,0.0,0.0,0.03478681299918658,0.08541666666666667
ES,85,30,30,13.160315752029419,512,504,0.38219341326193235,0.0,1.0,0.6934434762897365,1.0,1.0,0.30303030303030304,0.6,0.48200845959595967,0.32175,2.0,1.0,1.0,1.0,1.0,1.0,9.0,33.0,60.0,0.3333333333333333,19.0,0.5757575757575758,3.0,1.0,1.0,1.0,1.0,22.0,0.0,0.0,0.07083818673684493,0.06142773892773894
ES,86,27,27,11.850845575332642,512,504,0.22342656446046047,0.0,1.0,1.3384155217862324,1.0,1.0,0.4,0.5,0.48844815005532854,0.2831246261216351,4.0,1.0,1.0,1.0,0.0,1.0,13.0,35.0,59.0,0.07692307692307693,24.0,0.6857142857142857,2.0,1.0,1.0,1.0,1.0,50.0,0.0,0.0,0.024374994450477618,0.0738095238095238
ES,87,27,27,11.15596866607666,512,504,0.2504781060745297,0.0,1.0,1.2833717816762058,1.0,1.0,0.4444444444444444,1.0,0.48421621341621346,0.2591464646464646,4.0,1.0,0.0,1.0,0.0,1.0,11.0,27.0,44.0,0.0,14.0,0.5185185185185185,2.0,1.0,0.0,1.0,1.0,56.0,0.0,0.0,0.05957683352660912,0.09112903225806451
ES,88,31,31,13.906799793243408,512,504,0.35839483418884766,0.0,1.0,0.8049140718245313,1.0,1.0,0.34615384615384615,1.0,0.4811422258592472,0.3016235679214403,2.0,1.0,0.0,1.0,0.0,1.0,8.0,26.0,47.0,0.375,11.0,0.4230769230769231,3.0,1.0,1.0,1.0,1.0,42.0,0.0,0.0,0.006574882056831145,0.07410714285714286
ES,89,22,22,11.194110870361328,512,504,0.13356166874573727,0.0,1.0,1.8423781332026028,1.0,1.0,0.5517241379310345,0.5,0.5026645320197045,0.270768472906404,5.0,1.0,0.0,1.0,0.0,1.0,15.0,29.0,49.0,0.7333333333333333,11.0,0.3793103448275862,4.0,0.75,1.0,1.0,1.0,20.0,0.0,0.0,0.047367120756600906,0.08746523915461624
ES,90,33,33,13.293920993804932,512,504,0.24566459926478437,0.0,1.0,1.3531556113497092,1.0,1.0,0.45,1.0,0.3321251196172249,0.19484848484848485,3.0,1.0,0.0,1.0,0.0,1.0,8.0,20.0,33.0,0.125,12.0,0.6,2.0,1.0,0.0,1.0,1.0,41.0,0.0,0.0,0.1097737055016352,0.06881263616557734
ES,91,33,33,12.699491739273071,512,504,0.3129351148818782,0.0,1.0,0.9276946340789672,1.0,1.0,0.2631578947368421,0.5,0.4779790935672515,0.3028205409356725,2.0,1.0,0.0,1.0,0.0,1.0,4.0,19.0,32.0,0.0,8.0,0.42105263157894735,1.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0710893157880463,0.06087163610383425
ES,92,31,31,12.371333599090576,512,504,0.19419427269898928,0.0,1.0,1.202024148771523,1.0,1.0,0.34782608695652173,0.5,0.4813571745327843,0.3204180082907549,3.0,1.0,0.0,1.0,0.0,1.0,7.0,23.0,41.0,0.5714285714285714,7.0,0.30434782608695654,2.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.029339200486576483,0.09177554080102804
ES,93,30,30,11.686676979064941,512,504,0.4812023446804277,0.0,1.0,0.5671002524760136,1.0,1.0,0.4230769230769231,0.75,0.4928515548281507,0.31920130932896895,5.0,1.0,0.0,1.0,0.0,1.0,10.0,26.0,47.0,0.5,7.0,0.2692307692307692,2.0,1.0,0.0,1.0,1.0,26.0,0.0,0.0,0.07717613990120843,0.07237903225806452
ES,94,27,27,11.478800773620605,512,504,0.37740778211289594,0.0,1.0,0.6930147280983947,1.0,1.0,0.28,1.0,0.4883331782945737,0.2951937984496124,3.0,1.0,0.0,1.0,0.0,1.0,6.0,25.0,43.0,0.16666666666666666,10.0,0.4,3.0,1.0,0.0,1.0,1.0,42.0,0.0,0.0,0.026981076992385142,0.0958076923076923
ES,95,26,26,11.837091445922852,512,504,0.32987432515451454,0.0,1.0,0.8055933426043562,1.0,1.0,0.32142857142857145,0.25,0.46785370370370377,0.26914285714285713,2.0,1.0,0.0,1.0,0.0,1.0,8.0,28.0,50.0,0.375,15.0,0.5357142857142857,3.0,0.3333333333333333,0.0,1.0,1.0,29.0,0.0,0.0,0.09100850720117563,0.0703042328042328
ES,96,27,27,11.374169111251831,512,504,0.386399225677316,0.0,1.0,0.6393674053385312,1.0,1.0,0.2857142857142857,0.75,0.4736817741753912,0.32122796352583594,3.0,1.0,0.0,1.0,0.0,1.0,7.0,28.0,47.0,0.2857142857142857,8.0,0.2857142857142857,3.0,0.6666666666666666,1.0,1.0,1.0,62.0,0.0,0.0,0.10265239764022699,0.0866647465437788
ES,97,33,33,12.310569763183594,512,504,0.4102716893456942,0.0,1.0,0.6591986068175061,1.0,1.0,0.41379310344827586,0.5,0.4927754052843708,0.32153596059113304,3.0,1.0,0.0,1.0,0.0,1.0,11.0,29.0,50.0,0.36363636363636365,12.0,0.41379310344827586,5.0,0.6,2.0,1.0,1.0,34.0,0.0,0.0,0.010470575039868313,0.08023772204806688
ES,98,32,32,13.091309309005737,512,504,0.40736243782925724,0.0,1.0,0.6998935551832263,1.0,1.0,0.45,0.5,0.4896518575851394,0.31629411764705884,2.0,1.0,0.0,1.0,0.0,1.0,8.0,20.0,34.0,0.125,14.0,0.7,3.0,0.6666666666666666,0.0,1.0,1.0,49.0,0.0,0.0,0.009067565336669517,0.06000000000000001
ES,99,32,32,12.055327415466309,512,504,0.2738011701912081,0.0,1.0,1.2353569441377004,1.0,1.0,0.3684210526315789,1.0,0.467325,0.24586915204678364,2.0,1.0,0.0,1.0,0.0,1.0,6.0,19.0,32.0,0.0,8.0,0.42105263157894735,2.0,1.0,1.0,1.0,1.0,41.0,0.0,0.0,0.03420722333144186,0.06087163610383425
ES,100,32,32,13.50618600845337,512,504,0.2047179632888618,0.0,1.0,1.4098385707744345,1.0,1.0,0.35294117647058826,0.3333333333333333,0.47448676624254715,0.28553955375253554,4.0,1.0,1.0,1.0,0.0,1.0,11.0,34.0,58.0,0.5454545454545454,17.0,0.5,1.0,1.0,0.0,1.0,1.0,35.0,0.0,0.0,0.08350644004542405,0.0702324062295871
ES,101,30,30,12.351550340652466,512,504,0.0976212177442553,0.0,1.0,2.1583694519800645,1.0,1.0,0.15151515151515152,0.2,0.45215528873642086,0.25816695254431105,2.0,1.0,3.0,0.6666666666666666,1.0,1.0,4.0,33.0,53.0,0.0,22.0,0.6666666666666666,3.0,1.0,0.0,1.0,1.0,40.0,0.0,0.0,0.11713685092828807,0.08862352336928608
ES,102,31,31,12.98311185836792,512,504,0.4176711355633173,0.0,1.0,0.7216514522947439,1.0,1.0,0.3684210526315789,0.5,0.479887306501548,0.2781771585827313,2.0,1.0,0.0,1.0,0.0,1.0,6.0,19.0,34.0,0.3333333333333333,10.0,0.5263157894736842,1.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.03254265676946888,0.040283400809716596
ES,103,29,29,11.211113929748535,512,504,0.36277280998689354,0.0,1.0,0.7528347361268775,1.0,1.0,0.37037037037037035,0.6666666666666666,0.4807704309874523,0.3354326241134752,2.0,1.0,1.0,1.0,0.0,1.0,9.0,27.0,47.0,0.5555555555555556,10.0,0.37037037037037035,2.0,1.0,1.0,1.0,1.0,35.0,0.0,0.0,0.05027655264303055,0.07237903225806452
ES,104,24,24,11.16263461112976,512,504,0.4318604257722626,0.0,1.0,0.6544701921533257,1.0,1.0,0.45,0.6,0.500877067669173,0.32771428571428574,4.0,1.0,1.0,1.0,0.0,1.0,8.0,20.0,35.0,0.5,7.0,0.35,2.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.03085349079344406,0.06851851851851852
ES,105,28,28,11.633289337158203,512,504,0.40238866319559685,0.0,1.0,0.5013497183772849,1.0,1.0,0.3076923076923077,0.4,0.487985347985348,0.31644444444444453,4.0,1.0,2.0,1.0,2.0,1.0,7.0,26.0,45.0,0.2857142857142857,8.0,0.3076923076923077,4.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.06896085711385515,0.08541666666666665
GA,42,24,24,12.229582071304321,512,504,0.24437516417426325,0.0,1.0,1.231967109874226,1.0,1.0,0.5,0.5,0.48984730029943013,0.26454901960784316,4.0,1.0,0.0,1.0,0.0,1.0,14.0,30.0,51.0,0.0,21.0,0.7,1.0,1.0,0.0,1.0,1.0,34.0,0.0,0.0,0.029041014263339715,0.06531476997578692
GA,43,29,29,11.46819543838501,512,504,0.3474392310337588,0.0,1.0,0.7115439472428009,1.0,1.0,0.38095238095238093,0.6666666666666666,0.5049708683473391,0.2474509803921569,2.0,1.0,0.0,1.0,0.0,1.0,7.0,21.0,34.0,0.42857142857142855,9.0,0.42857142857142855,2.0,1.0,1.0,1.0,1.0,21.0,0.0,0.0,0.08358962801854002,0.075
GA,44,21,21,11.418013334274292,512,504,0.3594806190738039,0.0,1.0,0.8215670833484519,1.0,1.0,0.3888888888888889,1.0,0.4775305322128852,0.2650634920634921,3.0,1.0,1.0,1.0,0.0,1.0,6.0,18.0,28.0,0.3333333333333333,8.0,0.4444444444444444,2.0,1.0,0.0,1.0,1.0,41.0,0.0,0.0,0.03356363073111297,0.08099547511312218
GA,45,26,26,10.906523942947388,512,504,0.289588673118218,0.0,1.0,0.826482196355777,1.0,1.0,0.2962962962962963,1.0,0.4738303844303845,0.30882828282828284,4.0,1.0,0.0,1.0,0.0,1.0,7.0,27.0,44.0,0.42857142857142855,14.0,0.5185185185185185,2.0,1.0,0.0,1.0,1.0,36.0,0.0,0.0,0.019491206376894544,0.090625
GA,46,21,21,10.909973859786987,512,504,0.07267384253748903,0.0,1.0,2.1126429055662466,1.0,1.0,0.5357142857142857,0.5,0.49649252044252057,0.291025974025974,6.0,1.0,1.0,1.0,0.0,1.0,14.0,28.0,44.0,0.14285714285714285,17.0,0.6071428571428571,4.0,0.75,0.0,1.0,1.0,36.0,0.0,0.0,0.03605950419370231,0.10595238095238095
