config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,error
FULL,42,True,False,,0.0,0.0,3.444697572165658,0.26866883116883117,12.39193344116211,0.18720679903087667,0.9943181818181818,1.0,0.14285714285714285,169.0,0.375,1.0,1.0,0.61875,0.06666666666666667,1.0,0.0,1.0,
FULL,43,True,False,,0.0,0.0,3.4229784584239122,0.20850267379679144,11.13511347770691,0.07529541926853005,0.75,1.0,0.125,169.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
TOPO_LIGHTWEIGHT,42,True,False,,0.0,0.0,4.9206465795878405,0.26866883116883117,9.337912797927856,0.18720679903087667,0.7954545454545454,1.0,0.0,0.0,0.375,1.0,1.0,0.61875,0.06666666666666667,1.0,0.0,1.0,
TOPO_LIGHTWEIGHT,43,True,False,,0.0,0.0,4.814663432986722,0.20850267379679144,10.495702028274536,0.07529541926853005,0.7954545454545454,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.7,0.0,0.0,0.0,0.0,
