config,n,success_rate,solvability_rate,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid_rate,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,diversity
FULL,2,1.0,0.5,1.5316455696202531,38.81467855289845,0.32644628099173556,1.3300738961269092,0.11562001594896332,51.69436156749725,0.10212819800389485,0.09943181818181818,1.0,0.75,110.5,0.42727272727272725,0.45,0.5833333333333333,0.4364393939393939,0.14,0.0,0.0,0.0,0.334153346832589
NO_LOGIC,2,1.0,0.5,1.5316455696202531,38.81467855289845,0.32644628099173556,1.330079038405254,0.11562001594896332,32.33381509780884,0.10212819800389485,0.09943181818181818,1.0,0.75,110.5,0.42727272727272725,0.45,0.5833333333333333,0.4364393939393939,0.14,0.0,0.0,0.0,0.334153346832589
