config,seed,success,solvable,confusion_ratio,confusion_index,path_optimal,tile_prior_kl,graph_edit_distance,generation_time_sec,novelty,reconstruction_error,constraint_valid,room_repair_rate,tiles_repaired,topology_representable_edge_rate,topology_edge_connection_recall,topology_phantom_connection_rate,topology_preservation_score,directed_representable_edge_rate,directed_edge_realization_rate,directed_directionality_leak_rate,directed_edge_preservation_score,raw_topology_preservation_score,raw_directed_directionality_leak_rate,raw_topology_failed,raw_topology_error_count,raw_topology_error,error
FULL,20260508,True,False,,77.53926701570681,0.0,1.3695926895969022,0.08106060606060606,97.43815231323242,0.07728126282581435,0.11363636363636363,1.0,0.8,132.0,0.4,0.5,0.5,0.455,0.08,0.0,0.0,0.0,0.455,0.0,False,0,,
FULL,20260509,True,True,1.5316455696202531,0.09009009009009009,0.6528925619834711,1.290555102656916,0.15017942583732058,5.950570821762085,0.12697513318197534,0.08522727272727272,1.0,0.7,89.0,0.45454545454545453,0.4,0.6666666666666666,0.41787878787878785,0.2,0.0,0.0,0.0,0.41787878787878785,0.0,False,0,,
NO_LOGIC,20260508,True,False,,77.53926701570681,0.0,1.370073046425693,0.08106060606060606,58.79347109794617,0.07728126282581435,0.11363636363636363,1.0,0.8,134.0,0.4,0.5,0.5,0.455,0.08,0.0,0.0,0.0,0.455,0.0,False,0,,
NO_LOGIC,20260509,True,True,1.5316455696202531,0.09009009009009009,0.6528925619834711,1.290085030384815,0.15017942583732058,5.874159097671509,0.12697513318197534,0.08522727272727272,1.0,0.7,87.0,0.45454545454545453,0.4,0.6666666666666666,0.41787878787878785,0.2,0.0,0.0,0.0,0.41787878787878785,0.0,False,0,,
