method,n,fitness,feasible_search_rate,feasible_operational_rate,overall_completeness,constraint_valid_rate,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,linearity,leniency,progression_complexity,topology_complexity,path_length,num_nodes,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_rate,mean_generation_constraint_rejections,mean_candidate_repairs_applied,novelty_vs_reference,graph_edit_distance,generation_time_sec,evaluations_used,map_elites_coverage,map_elites_qd_score,map_elites_mean_fitness,map_elites_feature_diversity,map_elites_num_elites,fidelity_js_divergence,expressive_overlap_reference,coverage_linearity_leniency,coverage_progression_topology,coverage_redundancy_articulation,coverage_branch_secret
RANDOM,128,0.19289482330575147,0.0,0.8125,0.953125,1.0,2.1640625,1.0,0.1875,0.9921875,0.03125,1.0,0.28040683878105743,0.7770833333333333,0.4797093510278161,0.32447670089035496,3.0,15.6171875,0.03645833333333333,5.28125,0.33627654421068137,1.0234375,1.0,0.3515625,1.0,0.0,5.65625,0.0,0.05166838888705083,0.0922305668488661,8.676372772082686,512.0,0.05,5.0,1.0,0.11463660995589162,5.0,0.2257420408626477,0.0975609756097561,0.07,0.0175,0.045,0.0025
